"No.","Time","Source","Destination","Protocol","Length","Info"
"1395","6.128997","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0055) [Reassembled in #1396]"
"1396","6.129004","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1397","6.176556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0056) [Reassembled in #1399]"
"1398","6.176983","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0056) [Reassembled in #1399]"
"1399","6.176990","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1400","6.224556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0057) [Reassembled in #1402]"
"1401","6.225024","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0057) [Reassembled in #1402]"
"1402","6.225031","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1403","6.272556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0058) [Reassembled in #1405]"
"1404","6.272991","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0058) [Reassembled in #1405]"
"1405","6.272998","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1406","6.320556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0059) [Reassembled in #1408]"
"1407","6.320988","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0059) [Reassembled in #1408]"
"1408","6.320995","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1409","6.368556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=005a) [Reassembled in #1411]"
"1410","6.368989","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=005a) [Reassembled in #1411]"
"1411","6.368996","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1412","6.416556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=005b) [Reassembled in #1414]"
"1413","6.416982","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=005b) [Reassembled in #1414]"
"1414","6.416989","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1415","6.464556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=005c) [Reassembled in #1417]"
"1416","6.464984","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=005c) [Reassembled in #1417]"
"1417","6.464991","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1418","6.512556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=005d) [Reassembled in #1420]"
"1419","6.512981","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=005d) [Reassembled in #1420]"
"1420","6.512988","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1421","6.560556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=005e) [Reassembled in #1423]"
"1422","6.560984","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=005e) [Reassembled in #1423]"
"1423","6.560991","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1424","6.608556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=005f) [Reassembled in #1426]"
"1425","6.608991","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=005f) [Reassembled in #1426]"
"1426","6.608998","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1427","6.656556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0060) [Reassembled in #1429]"
"1428","6.657007","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0060) [Reassembled in #1429]"
"1429","6.657014","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1430","6.704556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0061) [Reassembled in #1432]"
"1431","6.704985","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0061) [Reassembled in #1432]"
"1432","6.704992","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1433","6.752556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0062) [Reassembled in #1435]"
"1434","6.753041","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0062) [Reassembled in #1435]"
"1435","6.753048","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1436","6.800556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0063) [Reassembled in #1438]"
"1437","6.801000","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0063) [Reassembled in #1438]"
"1438","6.801007","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1439","6.848556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0064) [Reassembled in #1441]"
"1440","6.849017","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0064) [Reassembled in #1441]"
"1441","6.849024","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1442","6.896556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0065) [Reassembled in #1444]"
"1443","6.896990","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0065) [Reassembled in #1444]"
"1444","6.896997","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1445","6.944556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0066) [Reassembled in #1447]"
"1446","6.944995","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0066) [Reassembled in #1447]"
"1447","6.945002","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1448","6.992556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0067) [Reassembled in #1450]"
"1449","6.992982","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0067) [Reassembled in #1450]"
"1450","6.992989","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1451","7.040558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0068) [Reassembled in #1453]"
"1452","7.040990","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0068) [Reassembled in #1453]"
"1453","7.040997","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1454","7.088558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0069) [Reassembled in #1456]"
"1455","7.089000","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0069) [Reassembled in #1456]"
"1456","7.089007","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1457","7.136558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=006a) [Reassembled in #1459]"
"1458","7.136983","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=006a) [Reassembled in #1459]"
"1459","7.136990","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1460","7.184558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=006b) [Reassembled in #1462]"
"1461","7.185005","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=006b) [Reassembled in #1462]"
"1462","7.185012","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1463","7.232558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=006c) [Reassembled in #1465]"
"1464","7.232987","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=006c) [Reassembled in #1465]"
"1465","7.232994","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1466","7.280558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=006d) [Reassembled in #1468]"
"1467","7.280997","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=006d) [Reassembled in #1468]"
"1468","7.281004","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1469","7.328558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=006e) [Reassembled in #1471]"
"1470","7.328984","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=006e) [Reassembled in #1471]"
"1471","7.328991","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1472","7.376558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=006f) [Reassembled in #1474]"
"1473","7.377009","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=006f) [Reassembled in #1474]"
"1474","7.377016","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1475","7.424558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0070) [Reassembled in #1477]"
"1476","7.425038","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0070) [Reassembled in #1477]"
"1477","7.425045","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1478","7.472558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0071) [Reassembled in #1480]"
"1479","7.473010","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0071) [Reassembled in #1480]"
"1480","7.473017","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1481","7.520558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0072) [Reassembled in #1483]"
"1482","7.520995","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0072) [Reassembled in #1483]"
"1483","7.521002","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1484","7.568558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0073) [Reassembled in #1486]"
"1485","7.569001","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0073) [Reassembled in #1486]"
"1486","7.569008","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1487","7.616558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0074) [Reassembled in #1489]"
"1488","7.616983","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0074) [Reassembled in #1489]"
"1489","7.616990","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1490","7.664558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0075) [Reassembled in #1492]"
"1491","7.665001","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0075) [Reassembled in #1492]"
"1492","7.665008","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1493","7.712558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0076) [Reassembled in #1495]"
"1494","7.712988","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0076) [Reassembled in #1495]"
"1495","7.712995","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1496","7.760558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0077) [Reassembled in #1498]"
"1497","7.761002","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0077) [Reassembled in #1498]"
"1498","7.761009","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1499","7.808558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0078) [Reassembled in #1501]"
"1500","7.809001","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0078) [Reassembled in #1501]"
"1501","7.809008","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1502","7.856558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0079) [Reassembled in #1504]"
"1503","7.856986","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0079) [Reassembled in #1504]"
"1504","7.856993","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1505","7.904558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=007a) [Reassembled in #1507]"
"1506","7.904998","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=007a) [Reassembled in #1507]"
"1507","7.905005","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1508","7.952558","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=007b) [Reassembled in #1510]"
"1509","7.953003","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=007b) [Reassembled in #1510]"
"1510","7.953010","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1513","8.001556","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=007c) [Reassembled in #1515]"
"1514","8.001992","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=007c) [Reassembled in #1515]"
"1515","8.001999","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1516","8.002223","192.138.1.3","192.138.2.3","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0004) [Reassembled in #1517]"
"1517","8.002568","192.138.1.3","192.138.2.3","UDP","1110","63  >  49153 Len=2560"
"1518","8.048560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=007d) [Reassembled in #1520]"
"1519","8.048997","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=007d) [Reassembled in #1520]"
"1520","8.049004","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1521","8.096560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=007e) [Reassembled in #1523]"
"1522","8.097007","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=007e) [Reassembled in #1523]"
"1523","8.097014","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1524","8.144560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=007f) [Reassembled in #1526]"
"1525","8.144990","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=007f) [Reassembled in #1526]"
"1526","8.145001","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1527","8.192560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0080) [Reassembled in #1529]"
"1528","8.193004","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0080) [Reassembled in #1529]"
"1529","8.193011","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1530","8.240560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0081) [Reassembled in #1532]"
"1531","8.240991","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0081) [Reassembled in #1532]"
"1532","8.240998","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1533","8.288560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0082) [Reassembled in #1535]"
"1534","8.289006","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0082) [Reassembled in #1535]"
"1535","8.289013","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1536","8.336560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0083) [Reassembled in #1538]"
"1537","8.337008","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0083) [Reassembled in #1538]"
"1538","8.337015","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1539","8.384560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0084) [Reassembled in #1541]"
"1540","8.384986","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0084) [Reassembled in #1541]"
"1541","8.384993","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1542","8.432560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0085) [Reassembled in #1544]"
"1543","8.433002","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0085) [Reassembled in #1544]"
"1544","8.433009","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1545","8.480560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0086) [Reassembled in #1547]"
"1546","8.480987","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0086) [Reassembled in #1547]"
"1547","8.480994","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1548","8.528560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0087) [Reassembled in #1550]"
"1549","8.528985","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0087) [Reassembled in #1550]"
"1550","8.528992","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1551","8.576560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0088) [Reassembled in #1553]"
"1552","8.577007","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0088) [Reassembled in #1553]"
"1553","8.577014","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1554","8.624560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0089) [Reassembled in #1556]"
"1555","8.624989","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0089) [Reassembled in #1556]"
"1556","8.624996","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1557","8.672560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=008a) [Reassembled in #1559]"
"1558","8.673006","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=008a) [Reassembled in #1559]"
"1559","8.673013","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1560","8.720560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=008b) [Reassembled in #1562]"
"1561","8.720992","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=008b) [Reassembled in #1562]"
"1562","8.720999","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1563","8.768560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=008c) [Reassembled in #1565]"
"1564","8.769002","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=008c) [Reassembled in #1565]"
"1565","8.769009","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1566","8.816560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=008d) [Reassembled in #1568]"
"1567","8.817002","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=008d) [Reassembled in #1568]"
"1568","8.817009","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1569","8.864560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=008e) [Reassembled in #1571]"
"1570","8.864986","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=008e) [Reassembled in #1571]"
"1571","8.864993","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1572","8.912560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=008f) [Reassembled in #1574]"
"1573","8.913001","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=008f) [Reassembled in #1574]"
"1574","8.913008","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1575","8.960560","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0090) [Reassembled in #1577]"
"1576","8.960988","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0090) [Reassembled in #1577]"
"1577","8.960995","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1578","9.008562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0091) [Reassembled in #1580]"
"1579","9.009006","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0091) [Reassembled in #1580]"
"1580","9.009013","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1581","9.056562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0092) [Reassembled in #1583]"
"1582","9.056989","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0092) [Reassembled in #1583]"
"1583","9.056996","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1584","9.104562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0093) [Reassembled in #1586]"
"1585","9.105003","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0093) [Reassembled in #1586]"
"1586","9.105010","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1587","9.152562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0094) [Reassembled in #1589]"
"1588","9.152988","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0094) [Reassembled in #1589]"
"1589","9.152995","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1590","9.200562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0095) [Reassembled in #1592]"
"1591","9.200992","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0095) [Reassembled in #1592]"
"1592","9.200999","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1593","9.248562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0096) [Reassembled in #1595]"
"1594","9.248991","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0096) [Reassembled in #1595]"
"1595","9.248998","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1596","9.296562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0097) [Reassembled in #1598]"
"1597","9.297011","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0097) [Reassembled in #1598]"
"1598","9.297018","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1599","9.344562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0098) [Reassembled in #1601]"
"1600","9.345004","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0098) [Reassembled in #1601]"
"1601","9.345011","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1602","9.392562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=0099) [Reassembled in #1604]"
"1603","9.393009","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=0099) [Reassembled in #1604]"
"1604","9.393016","192.138.2.2","192.138.1.1","UDP","70","49153  >  2500 Len=3000"
"1605","9.440562","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=0, ID=009a) [Reassembled in #1607]"
"1606","9.440990","192.138.2.2","192.138.1.1","IPv4","1502","Fragmented IP protocol (proto=UDP 17, off=1480, ID=009a) [Reassembled in #1607]"
