"No.","Time","Source","Destination","Protocol","Length","Info"
"955","4.049137","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=251253 Ack=1 Win=131072 Len=536 TSval=6049 TSecr=5979"
"956","4.049201","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=251789 Ack=1 Win=131072 Len=212 TSval=6049 TSecr=5979"
"966","4.119595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=252001 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"967","4.119794","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=252537 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"968","4.120011","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=253073 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"969","4.120204","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=253609 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"970","4.120404","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=254145 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"971","4.120599","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=254681 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"972","4.120781","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=255217 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"973","4.120965","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=255753 Ack=1 Win=131072 Len=536 TSval=6121 TSecr=6051"
"974","4.121048","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=256289 Ack=1 Win=131072 Len=212 TSval=6121 TSecr=6051"
"995","4.191595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=256501 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"996","4.191802","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=257037 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"997","4.191987","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=257573 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"999","4.192178","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=258109 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1000","4.192506","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=258645 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1002","4.192690","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=259181 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1003","4.192881","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=259717 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1004","4.193064","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=260253 Ack=1 Win=131072 Len=536 TSval=6193 TSecr=6123"
"1005","4.193136","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=260789 Ack=1 Win=131072 Len=212 TSval=6193 TSecr=6123"
"1023","4.263595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=261001 Ack=1 Win=131072 Len=536 TSval=6265 TSecr=6195"
"1024","4.263789","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=261537 Ack=1 Win=131072 Len=536 TSval=6265 TSecr=6195"
"1026","4.264016","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=262073 Ack=1 Win=131072 Len=536 TSval=6265 TSecr=6195"
"1027","4.264200","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=262609 Ack=1 Win=131072 Len=536 TSval=6265 TSecr=6195"
"1029","4.264384","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=263145 Ack=1 Win=131072 Len=536 TSval=6265 TSecr=6195"
"1030","4.264707","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=263681 Ack=1 Win=131072 Len=536 TSval=6265 TSecr=6195"
"1031","4.264904","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=264217 Ack=1 Win=131072 Len=536 TSval=6265 TSecr=6195"
"1032","4.265115","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=264753 Ack=1 Win=131072 Len=536 TSval=6265 TSecr=6195"
"1033","4.265179","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=265289 Ack=1 Win=131072 Len=212 TSval=6265 TSecr=6195"
"1052","4.335595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=265501 Ack=1 Win=131072 Len=536 TSval=6337 TSecr=6267"
"1053","4.335802","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=266037 Ack=1 Win=131072 Len=536 TSval=6337 TSecr=6267"
"1054","4.336001","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=266573 Ack=1 Win=131072 Len=536 TSval=6337 TSecr=6267"
"1056","4.336198","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=267109 Ack=1 Win=131072 Len=536 TSval=6337 TSecr=6267"
"1057","4.336439","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=267645 Ack=1 Win=131072 Len=536 TSval=6337 TSecr=6267"
"1059","4.336624","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=268181 Ack=1 Win=131072 Len=536 TSval=6337 TSecr=6267"
"1060","4.336912","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=268717 Ack=1 Win=131072 Len=536 TSval=6337 TSecr=6267"
"1061","4.337108","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=269253 Ack=1 Win=131072 Len=536 TSval=6337 TSecr=6267"
"1062","4.337176","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=269789 Ack=1 Win=131072 Len=212 TSval=6337 TSecr=6267"
"1079","4.407595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=270001 Ack=1 Win=131072 Len=536 TSval=6409 TSecr=6339"
"1081","4.407779","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=270537 Ack=1 Win=131072 Len=536 TSval=6409 TSecr=6339"
"1083","4.407963","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=271073 Ack=1 Win=131072 Len=536 TSval=6409 TSecr=6339"
"1084","4.408145","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=271609 Ack=1 Win=131072 Len=536 TSval=6409 TSecr=6339"
"1085","4.408328","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=272145 Ack=1 Win=131072 Len=536 TSval=6409 TSecr=6339"
"1087","4.408521","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=272681 Ack=1 Win=131072 Len=536 TSval=6409 TSecr=6339"
"1088","4.408704","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=273217 Ack=1 Win=131072 Len=536 TSval=6409 TSecr=6339"
"1089","4.408924","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=273753 Ack=1 Win=131072 Len=536 TSval=6409 TSecr=6339"
"1090","4.408991","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=274289 Ack=1 Win=131072 Len=212 TSval=6409 TSecr=6339"
"1101","4.479595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=274501 Ack=1 Win=131072 Len=536 TSval=6481 TSecr=6411"
"1102","4.479777","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=275037 Ack=1 Win=131072 Len=536 TSval=6481 TSecr=6411"
"1103","4.479987","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=275573 Ack=1 Win=131072 Len=536 TSval=6481 TSecr=6411"
"1104","4.480170","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=276109 Ack=1 Win=131072 Len=536 TSval=6481 TSecr=6411"
"1105","4.480354","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=276645 Ack=1 Win=131072 Len=536 TSval=6481 TSecr=6411"
"1106","4.480549","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=277181 Ack=1 Win=131072 Len=536 TSval=6481 TSecr=6411"
"1107","4.480788","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=277717 Ack=1 Win=131072 Len=536 TSval=6481 TSecr=6411"
"1108","4.480982","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=278253 Ack=1 Win=131072 Len=536 TSval=6481 TSecr=6411"
"1109","4.481050","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=278789 Ack=1 Win=131072 Len=212 TSval=6481 TSecr=6411"
"1129","4.551595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=279001 Ack=1 Win=131072 Len=536 TSval=6553 TSecr=6483"
"1130","4.551792","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=279537 Ack=1 Win=131072 Len=536 TSval=6553 TSecr=6483"
"1132","4.552012","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=280073 Ack=1 Win=131072 Len=536 TSval=6553 TSecr=6483"
"1133","4.552249","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=280609 Ack=1 Win=131072 Len=536 TSval=6553 TSecr=6483"
"1134","4.552447","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=281145 Ack=1 Win=131072 Len=536 TSval=6553 TSecr=6483"
"1135","4.552678","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=281681 Ack=1 Win=131072 Len=536 TSval=6553 TSecr=6483"
"1136","4.552875","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=282217 Ack=1 Win=131072 Len=536 TSval=6553 TSecr=6483"
"1137","4.553070","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=282753 Ack=1 Win=131072 Len=536 TSval=6553 TSecr=6483"
"1138","4.553138","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=283289 Ack=1 Win=131072 Len=212 TSval=6553 TSecr=6483"
"1158","4.623595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=283501 Ack=1 Win=131072 Len=536 TSval=6625 TSecr=6555"
"1159","4.623795","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=284037 Ack=1 Win=131072 Len=536 TSval=6625 TSecr=6555"
"1160","4.623979","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=284573 Ack=1 Win=131072 Len=536 TSval=6625 TSecr=6555"
"1162","4.624174","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=285109 Ack=1 Win=131072 Len=536 TSval=6625 TSecr=6555"
"1163","4.624357","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=285645 Ack=1 Win=131072 Len=536 TSval=6625 TSecr=6555"
"1164","4.624548","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=286181 Ack=1 Win=131072 Len=536 TSval=6625 TSecr=6555"
"1166","4.624745","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=286717 Ack=1 Win=131072 Len=536 TSval=6625 TSecr=6555"
"1167","4.624929","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=287253 Ack=1 Win=131072 Len=536 TSval=6625 TSecr=6555"
"1168","4.624992","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=287789 Ack=1 Win=131072 Len=212 TSval=6625 TSecr=6555"
"1186","4.695595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=288001 Ack=1 Win=131072 Len=536 TSval=6697 TSecr=6627"
"1187","4.695796","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=288537 Ack=1 Win=131072 Len=536 TSval=6697 TSecr=6627"
"1189","4.695981","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=289073 Ack=1 Win=131072 Len=536 TSval=6697 TSecr=6627"
"1190","4.696213","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=289609 Ack=1 Win=131072 Len=536 TSval=6697 TSecr=6627"
"1192","4.696395","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=290145 Ack=1 Win=131072 Len=536 TSval=6697 TSecr=6627"
"1193","4.696580","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=290681 Ack=1 Win=131072 Len=536 TSval=6697 TSecr=6627"
"1194","4.696763","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=291217 Ack=1 Win=131072 Len=536 TSval=6697 TSecr=6627"
"1196","4.696945","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=291753 Ack=1 Win=131072 Len=536 TSval=6697 TSecr=6627"
"1197","4.697013","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=292289 Ack=1 Win=131072 Len=212 TSval=6697 TSecr=6627"
"1215","4.767595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=292501 Ack=1 Win=131072 Len=536 TSval=6769 TSecr=6699"
"1216","4.767777","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=293037 Ack=1 Win=131072 Len=536 TSval=6769 TSecr=6699"
"1217","4.767960","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=293573 Ack=1 Win=131072 Len=536 TSval=6769 TSecr=6699"
"1218","4.768143","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=294109 Ack=1 Win=131072 Len=536 TSval=6769 TSecr=6699"
"1219","4.768329","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=294645 Ack=1 Win=131072 Len=536 TSval=6769 TSecr=6699"
"1220","4.768520","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=295181 Ack=1 Win=131072 Len=536 TSval=6769 TSecr=6699"
"1221","4.768702","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=295717 Ack=1 Win=131072 Len=536 TSval=6769 TSecr=6699"
"1222","4.768886","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=296253 Ack=1 Win=131072 Len=536 TSval=6769 TSecr=6699"
"1223","4.768950","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=296789 Ack=1 Win=131072 Len=212 TSval=6769 TSecr=6699"
"1236","4.839595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=297001 Ack=1 Win=131072 Len=536 TSval=6841 TSecr=6771"
"1237","4.839782","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=297537 Ack=1 Win=131072 Len=536 TSval=6841 TSecr=6771"
"1239","4.839972","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=298073 Ack=1 Win=131072 Len=536 TSval=6841 TSecr=6771"
"1240","4.840287","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=298609 Ack=1 Win=131072 Len=536 TSval=6841 TSecr=6771"
"1241","4.840480","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=299145 Ack=1 Win=131072 Len=536 TSval=6841 TSecr=6771"
"1242","4.840662","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=299681 Ack=1 Win=131072 Len=536 TSval=6841 TSecr=6771"
"1243","4.840864","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=300217 Ack=1 Win=131072 Len=536 TSval=6841 TSecr=6771"
"1244","4.841046","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=300753 Ack=1 Win=131072 Len=536 TSval=6841 TSecr=6771"
"1245","4.841115","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=301289 Ack=1 Win=131072 Len=212 TSval=6841 TSecr=6771"
"1265","4.911595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=301501 Ack=1 Win=131072 Len=536 TSval=6913 TSecr=6843"
"1266","4.911815","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=302037 Ack=1 Win=131072 Len=536 TSval=6913 TSecr=6843"
"1267","4.912008","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=302573 Ack=1 Win=131072 Len=536 TSval=6913 TSecr=6843"
"1268","4.912194","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=303109 Ack=1 Win=131072 Len=536 TSval=6913 TSecr=6843"
"1269","4.912378","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=303645 Ack=1 Win=131072 Len=536 TSval=6913 TSecr=6843"
"1270","4.912572","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=304181 Ack=1 Win=131072 Len=536 TSval=6913 TSecr=6843"
"1271","4.912774","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=304717 Ack=1 Win=131072 Len=536 TSval=6913 TSecr=6843"
"1272","4.912962","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=305253 Ack=1 Win=131072 Len=536 TSval=6913 TSecr=6843"
"1273","4.913044","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=305789 Ack=1 Win=131072 Len=212 TSval=6913 TSecr=6843"
"1293","4.983595","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=306001 Ack=1 Win=131072 Len=536 TSval=6985 TSecr=6915"
"1294","4.983807","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=306537 Ack=1 Win=131072 Len=536 TSval=6985 TSecr=6915"
"1296","4.983994","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=307073 Ack=1 Win=131072 Len=536 TSval=6985 TSecr=6915"
"1297","4.984238","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=307609 Ack=1 Win=131072 Len=536 TSval=6985 TSecr=6915"
"1299","4.984420","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=308145 Ack=1 Win=131072 Len=536 TSval=6985 TSecr=6915"
"1300","4.984605","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=308681 Ack=1 Win=131072 Len=536 TSval=6985 TSecr=6915"
"1301","4.984792","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=309217 Ack=1 Win=131072 Len=536 TSval=6985 TSecr=6915"
"1302","4.984989","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=309753 Ack=1 Win=131072 Len=536 TSval=6985 TSecr=6915"
"1303","4.985053","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=310289 Ack=1 Win=131072 Len=212 TSval=6985 TSecr=6915"
"1322","5.055597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=310501 Ack=1 Win=131072 Len=536 TSval=7057 TSecr=6987"
"1323","5.055782","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=311037 Ack=1 Win=131072 Len=536 TSval=7057 TSecr=6987"
"1324","5.055969","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=311573 Ack=1 Win=131072 Len=536 TSval=7057 TSecr=6987"
"1326","5.056185","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=312109 Ack=1 Win=131072 Len=536 TSval=7057 TSecr=6987"
"1327","5.056430","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=312645 Ack=1 Win=131072 Len=536 TSval=7057 TSecr=6987"
"1329","5.056632","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=313181 Ack=1 Win=131072 Len=536 TSval=7057 TSecr=6987"
"1330","5.056831","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=313717 Ack=1 Win=131072 Len=536 TSval=7057 TSecr=6987"
"1331","5.057017","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=314253 Ack=1 Win=131072 Len=536 TSval=7057 TSecr=6987"
"1333","5.057102","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=314789 Ack=1 Win=131072 Len=212 TSval=7057 TSecr=6987"
"1350","5.127597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=315001 Ack=1 Win=131072 Len=536 TSval=7129 TSecr=7059"
"1351","5.127783","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=315537 Ack=1 Win=131072 Len=536 TSval=7129 TSecr=7059"
"1353","5.127990","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=316073 Ack=1 Win=131072 Len=536 TSval=7129 TSecr=7059"
"1354","5.128173","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=316609 Ack=1 Win=131072 Len=536 TSval=7129 TSecr=7059"
"1355","5.128366","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=317145 Ack=1 Win=131072 Len=536 TSval=7129 TSecr=7059"
"1356","5.128547","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=317681 Ack=1 Win=131072 Len=536 TSval=7129 TSecr=7059"
"1357","5.128766","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=318217 Ack=1 Win=131072 Len=536 TSval=7129 TSecr=7059"
"1358","5.128955","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=318753 Ack=1 Win=131072 Len=536 TSval=7129 TSecr=7059"
"1359","5.129024","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=319289 Ack=1 Win=131072 Len=212 TSval=7129 TSecr=7059"
"1371","5.199597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=319501 Ack=1 Win=131072 Len=536 TSval=7201 TSecr=7131"
"1372","5.199793","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=320037 Ack=1 Win=131072 Len=536 TSval=7201 TSecr=7131"
"1373","5.199975","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=320573 Ack=1 Win=131072 Len=536 TSval=7201 TSecr=7131"
"1375","5.200185","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=321109 Ack=1 Win=131072 Len=536 TSval=7201 TSecr=7131"
"1376","5.200385","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=321645 Ack=1 Win=131072 Len=536 TSval=7201 TSecr=7131"
"1377","5.200569","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=322181 Ack=1 Win=131072 Len=536 TSval=7201 TSecr=7131"
"1378","5.200753","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=322717 Ack=1 Win=131072 Len=536 TSval=7201 TSecr=7131"
"1379","5.200960","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=323253 Ack=1 Win=131072 Len=536 TSval=7201 TSecr=7131"
"1380","5.201028","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=323789 Ack=1 Win=131072 Len=212 TSval=7201 TSecr=7131"
"1399","5.271597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=324001 Ack=1 Win=131072 Len=536 TSval=7273 TSecr=7203"
"1400","5.271806","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=324537 Ack=1 Win=131072 Len=536 TSval=7273 TSecr=7203"
"1402","5.271992","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=325073 Ack=1 Win=131072 Len=536 TSval=7273 TSecr=7203"
"1403","5.272236","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=325609 Ack=1 Win=131072 Len=536 TSval=7273 TSecr=7203"
"1405","5.272426","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=326145 Ack=1 Win=131072 Len=536 TSval=7273 TSecr=7203"
"1406","5.272833","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=326681 Ack=1 Win=131072 Len=536 TSval=7273 TSecr=7203"
"1408","5.273017","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=327217 Ack=1 Win=131072 Len=536 TSval=7273 TSecr=7203"
"1409","5.273200","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=327753 Ack=1 Win=131072 Len=536 TSval=7273 TSecr=7203"
"1410","5.273299","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=328289 Ack=1 Win=131072 Len=212 TSval=7273 TSecr=7203"
"1428","5.343597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=328501 Ack=1 Win=131072 Len=536 TSval=7345 TSecr=7275"
"1429","5.343789","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=329037 Ack=1 Win=131072 Len=536 TSval=7345 TSecr=7275"
"1430","5.343986","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=329573 Ack=1 Win=131072 Len=536 TSval=7345 TSecr=7275"
"1432","5.344169","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=330109 Ack=1 Win=131072 Len=536 TSval=7345 TSecr=7275"
"1433","5.344370","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=330645 Ack=1 Win=131072 Len=536 TSval=7345 TSecr=7275"
"1434","5.344572","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=331181 Ack=1 Win=131072 Len=536 TSval=7345 TSecr=7275"
"1436","5.344755","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=331717 Ack=1 Win=131072 Len=536 TSval=7345 TSecr=7275"
"1437","5.344939","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=332253 Ack=1 Win=131072 Len=536 TSval=7345 TSecr=7275"
"1438","5.345013","192.138.2.3","192.138.1.3","TCP","266","49153  >  2400 [ACK] Seq=332789 Ack=1 Win=131072 Len=212 TSval=7345 TSecr=7275"
"1456","5.415597","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=333001 Ack=1 Win=131072 Len=536 TSval=7417 TSecr=7347"
"1457","5.415786","192.138.2.3","192.138.1.3","TCP","590","49153  >  2400 [ACK] Seq=333537 Ack=1 Win=131072 Len=536 TSval=7417 TSecr=7347"
